,Medal,Host,AG.LND.CREL.HA,AG.LND.TOTL.K2,AG.YLD.CREL.KG,BX.KLT.DINV.CD.WD,BX.KLT.DINV.WD.GD.ZS,EN.POP.DNST,EN.URB.LCTY,EN.URB.LCTY.UR.ZS,FI.RES.TOTL.CD,IS.AIR.DPRT,IT.CEL.SETS,IT.MLT.MAIN,IT.MLT.MAIN.P2,NE.CON.GOVT.CN,NE.CON.GOVT.ZS,NE.CON.PETC.ZS,NE.EXP.GNFS.ZS,NE.GDI.TOTL.ZS,NE.RSB.GNFS.CD,NE.RSB.GNFS.CN,NY.GDP.DEFL.KD.ZG,NY.GDP.DEFL.ZS,NY.GDP.DISC.CN,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,SE.PRE.DURS,SE.PRM.AGES,SE.PRM.DURS,SE.SEC.DURS,SH.DTH.IMRT,SH.DYN.MORT,SH.IMM.IDPT,SP.POP.2529.FE.5Y,SP.POP.3034.FE.5Y,SP.POP.3539.FE.5Y,SP.POP.GROW,SP.POP.TOTL.FE.ZS,SP.RUR.TOTL.ZG,SP.RUR.TOTL.ZS,TM.VAL.MRCH.AL.ZS,TM.VAL.MRCH.HI.ZS,TM.VAL.MRCH.OR.ZS,TM.VAL.MRCH.R1.ZS,TM.VAL.MRCH.R2.ZS,TM.VAL.MRCH.R3.ZS,TM.VAL.MRCH.R4.ZS,TM.VAL.MRCH.R5.ZS,TM.VAL.MRCH.R6.ZS,TM.VAL.MRCH.RS.ZS,TX.VAL.MRCH.AL.ZS,TX.VAL.MRCH.OR.ZS,TX.VAL.MRCH.R1.ZS,TX.VAL.MRCH.R4.ZS,TX.VAL.MRCH.R5.ZS,TX.VAL.MRCH.R6.ZS,TX.VAL.MRCH.RS.ZS
347,8    ,0,13951832.0,2699700.0,884.3,5615262947.0,13.0128589220718,5.560982701781679,1250743.0,15.169197993373402,9276665301.19247,11754.0,2447000.0,2550000.0,17.11127806,681786900000.0,11.6145025847194,53.4827865863307,52.5004104250221,26.311089679839203,3707426030.0658,504339700000.0,16.1316269966299,84.8357552944261,-0.00011999999999999999,9.599999999632528,2874.28829127649,4.0,7.0,4.0,7.0,8039.0,34.2,82.0,7.775456362759041,7.34699862762177,7.03680354938368,0.694922852561685,51.858147653756504,1.14626643544453,45.07899999999999,0.255065280886556,39.5523580661389,9.301671334799288,6.36731393951365,50.930255195278995,1.72330299905925,0.178705932450568,0.7225280672551,0.309820396520726,0.215715403782898,0.354014679897262,14.855601492721698,10.4939126975264,3.7281557468235498,0.503026060782727,0.0309483516013764,3.80992233205896
348,8    ,0,1617061.0,77260.0,5444.3,6423465150.75736,5.39052370203125,131.984222107171,1201224.0,15.9900834710407,28451132392.0113,66134.0,10782567.0,3427666.0,33.578686700000006,642571000000.0,20.982293880312604,48.856207656368596,57.34044442935121,29.348944829685003,968256562.3078779,24884000000.0,3.87239345084484,92.88295775075069,0.0,4.90656376356553,11685.887240723401,3.0,6.0,5.0,8.0,361.0,4.6,98.0,8.49481327978457,7.66776147498706,6.28631669710479,0.0304348483027166,51.3305963624943,0.29285295726009397,26.329,0.36318412469459205,87.3871947909857,12.382059485845001,4.77830501035118,6.295912773510599,0.487256903204294,0.35383240673968896,0.249327204943459,0.21742518709580802,0.23074572316929,1.03067806810634,7.635959218096611,0.654869065068161,0.530234065814727,0.3753695449600711,0.30735969672698105,0.4185729266452129
349,7    ,0,1125672.0,410340.0,4892.9,16854649893.5474,4.41561706392396,21.917266169517998,1239937.0,16.3628239393415,24768810009.1014,190315.0,8785000.0,5688000.0,63.3317159,701020000000.0,24.9907757792461,45.8515961021206,43.4469175060559,21.557618849851103,29009647702.3772,213189000000.0,0.42923763749340105,88.6402884404215,0.0,4.32052981005691,42442.2204473133,4.0,7.0,6.0,6.0,306.0,3.7,99.0,5.96792208805838,6.70202853790318,6.9313486119311705,0.393298991357658,50.4478437343031,0.0002119002472606,15.742,0.197141425376672,87.43855919715028,10.246917263967802,4.137343184763379,3.59615463222473,1.05534094344309,0.5275360582635711,0.598907186412584,0.331635258860442,2.31452353888187,2.12863153126186,12.4736700084584,3.20921982384985,1.77348037700638,1.1799787058551001,1.10548531903245,1.74897005001144
350,7    ,0,819595.0,82580.0,6495.5,3892054627.31739,1.29345298243174,98.9581738919835,1618539.0,30.092058844035396,12188422762.928001,137049.0,7992000.0,3821000.0,46.63647969,45266360000.0,18.6782277702345,54.406043600230504,46.7530610700485,24.0275543963055,8690638192.20263,6999440000.0,1.76881968031091,89.2085263295375,802070000.0,2.70574307771409,36821.521468009305,3.0,6.0,4.0,8.0,326.0,5.1,83.0,5.97164436676657,7.151744046882,8.38847638960147,0.620413127334181,51.4032939790503,0.602850031287759,34.181999999999995,0.782333156583657,90.64730652311529,9.14793398259774,2.18369419810042,5.45778101494422,0.334533252339987,0.5215568619610229,0.215444924322346,0.434923730929741,0.20475949428693999,1.22536930841048,11.643510414152802,1.90170012217671,0.949609041253891,0.45989612132203206,0.692238135536204,0.625703172936234
351,7    ,0,8722142.0,1000000.0,1162.6,545100000.0,5.38041579859625,74.62440500000001,2580579.0,22.304500833551696,1496784398.44182,29546.0,155534.0,484368.0,0.653966785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9113624409341097,35.323608251334704,0.0,13.5726031535762,135.762385796471,3.0,7.0,6.0,6.0,217063.0,117.1,40.0,7.05519924735044,5.75771189999709,4.74752152187208,2.8258554541128498,50.118558408758496,2.59652230094088,84.49600000000001,24.220377982301503,52.9357260063661,30.628675757266503,14.411116291791599,3.89691495862666,0.585692595174968,6.615620737005581,5.11933117466779,1.7811162189677598,14.6544820173996,33.8817362484085,15.679687719718,3.19080637539514,7.69772715609602,1.79823333507327,15.398143832846198,3.6803106577952303
352,7    ,0,1771612.0,569140.0,1805.7,46063931.454386204,0.286194263505208,61.6279491864919,2577123.0,34.4790157640651,1519538760.07898,26218.0,2546157.0,299255.0,0.859073876,227596000000.0,17.860065964127,71.4339246772223,26.610258575297298,16.962495556485,-1007002543.77079,-79728218000.0,7.12684155567366,55.5176663862512,-52129782000.0,5.10429977568934,458.884355149169,3.0,6.0,6.0,6.0,72487.0,85.5,73.0,8.22669440813095,6.407609734817849,4.88398015418324,2.72849327911094,50.3239022580599,2.26951487324819,78.69,28.5747797621425,66.60572890452289,20.864909077390102,7.02297004927307,1.8999932394949999,1.70468452820065,2.96353706555519,7.27372419486619,12.356691108045199,0.17267091004182403,8.46083763051042,16.8742018729812,1.67844531701878,4.7690811523650005,9.06128409196379,42.0391190158414,5.94342296636441
353,6    ,0,328523.0,365245.0,4399.7,4918494986.32396,1.86054682983783,12.572136511108999,806951.0,22.741276485895902,44307535736.2879,254045.0,4524750.0,2180429.0,47.52000896,370790000000.0,20.807741496682603,44.354288850442295,41.1148603716875,21.6572455037399,34844232138.6186,234878000000.0,5.835060634972559,73.95231632907229,0.0,3.95903803227785,57570.26916019429,3.0,6.0,7.0,6.0,195.0,4.2,92.0,6.31378414724299,7.32083075630499,7.4444849868151,0.5909309396902529,50.423142918657504,0.39319681812017604,22.725,0.29132593890939096,85.9664466343031,14.0012161760776,6.245534926259349,3.7532444912037404,2.2687704688743,0.23470552153520602,0.6132847900530981,0.885675978151928,0.0323371896192862,0.44213717820227294,4.6461950631277995,1.39692330751766,0.17712824477660702,0.19058103716801503,0.36995933656497704,0.0814430973584608
354,6    ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,6    ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,6    ,0,9439752.0,2736690.0,3649.7,4124710000.0,2.5050175164097004,14.1516561978156,13153713.0,37.779885003494,19659594527.6289,90518.0,13512383.0,8760566.0,22.86829867,53918788400.0,11.114636067695999,64.3315008289927,23.8476194239892,17.5512703642799,11530324282.1261,33970641400.0,18.3633542492033,99.99999989693171,-99.99998000000001,9.02957330068155,4251.57434819873,3.0,6.0,6.0,6.0,11115.0,17.1,98.0,8.10609331258258,6.75805248012005,6.08150974426661,1.08860752551001,51.0819705537146,-0.7651913998807179,10.101,0.31700849303445505,50.5073182515202,7.04516156899697,5.0951578566993305,0.868268427561,41.2464134911567,0.183300616417667,0.665449130409787,0.23298553790919,1.2011066883261001,6.29779877119133,22.230414707652102,11.2682952874005,5.01109894735146,2.37316528455825,1.5254817912641698,1.4525073468240601
357,6    ,0,4329482.0,1213090.0,2777.9,701422007.629778,0.306381642911651,39.772312853951505,6497873.0,22.829524344695898,14886244705.7842,133222.0,20839000.0,4903000.0,10.31059538,282885000000.0,19.1575642530287,62.5196817332522,25.467096205328,18.466595739061397,-329307431.122963,-2124000000.0,6.5270086043257205,65.8957528113254,9643999999.99997,4.554569920568549,4745.07168450977,1.0,7.0,7.0,5.0,55277.0,74.4,74.0,8.66877180426714,7.63124725983987,6.606457897058059,1.2492300093088,50.9244769126588,-0.0758657703588466,41.007,6.482184414965941,72.97572998635509,22.4754992817912,11.1541217661099,0.6503765445715209,3.7101699676246804,5.24967151697719,1.7111594865078799,4.16898815923891,0.37978257261484494,1.8688454782168502,8.2861511065799,4.31881808670875,0.554292446175597,1.51519520067372,12.4111155236671,13.0137726584028
358,5    ,0,118079.0,263310.0,6462.1,2319819298.42871,2.23261594617799,15.5235274011621,1161455.0,33.0304782310335,6947356497.54047,196657.0,3027000.0,1800500.0,44.13990917,26247000000.0,16.9817546583851,57.450181159420296,29.5432194616977,25.281444099378902,297815126.05042005,443000000.0,2.89832991054182,83.0867513404595,2000000.0,3.94770973221669,25420.3993524015,2.0,5.0,6.0,7.0,321.0,6.7,89.0,6.375354656095281,7.429258539369349,7.72715524737293,1.48621908244575,51.0141968193968,1.30028836545221,13.974,3.62372734537973,79.6532084485021,20.3374141681331,16.269905452508,0.31875935358339696,0.9379080685609008,0.9914325973535,0.8584073048927741,0.9610013912344929,0.009377383364830991,3.0197135096811003,21.3777049218546,14.295002963550198,1.3223566916194298,1.4033568843400401,0.967391234484275,2.42414074448287
359,5    ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,5    ,0,1359.0,10830.0,1185.4,559365888.026738,5.51046292791103,251.964635272392,580787.0,40.444242033009296,1846479130.6238399,23338.0,1837552.0,423000.0,15.868371300000002,80234000000.0,12.8856633063577,74.87724460019179,37.544008698152,26.4672108900349,-1444496250.4075599,-88605400000.0,12.8585373543241,74.0370848239623,400000.00003,1.32372509977827,3719.9735099454497,3.0,6.0,6.0,5.0,916.0,20.1,98.0,7.562944085429901,7.45537279404453,7.39309467797931,0.597874931557376,50.4874709485345,0.201787974359735,47.375,0.0608846204670589,72.8541802474391,4.960046329739679,3.80390260922408,0.60397179113203,19.550111152735802,0.0434366480859134,0.45321193134286103,0.0555233499547991,2.63566227008543,0.00436330511166643,12.747270108088,12.106188370836302,0.358076859961726,0.252130371057839,0.027184257331746002,0.942791757956955
361,5    ,0,1665400.0,425400.0,3602.3,176600000.0,1.4679938014843799,60.8000705218618,2160828.0,22.686320330303804,0.0,22698.0,544100.0,1750400.0,6.788601648999999,2133414000000.0,17.4,54.34390506483971,40.2077350950167,20.7,909000000.0,926452800000.0,15.7205271118329,914.0215863432151,85873000000.0,7.69999999757533,465.119886944025,4.0,7.0,4.0,7.0,24475.0,52.0,99.0,8.13139014011694,7.20351011131734,6.5297388736607305,1.15376921505544,50.3101145895331,1.3914864937793299,63.174,0.074802414583202,44.105319538208896,7.73166855225472,6.42011555101997,48.047121101474104,0.41597868285693296,0.0039795191272549,0.7892885380234701,0.102306261227086,0.11589080806229901,0.159069362349538,21.5868867062275,12.8994849744039,4.09822495451529,4.578605648832401,0.0,0.283119053245462
362,5    ,0,565160.0,55960.0,5418.2,1293085521.96946,3.11028289821907,79.3245175125089,690564.0,27.6726696702389,8758177308.485771,20482.0,2835500.0,1887600.0,42.90286669,46183643300.0,18.4091584519976,60.0729445498149,39.4543555200511,27.5340636207708,-2501193046.41798,-15092949200.0,3.7221573144503397,81.54832213748959,-99.999988,4.08281068785415,9365.74246801187,4.0,7.0,4.0,8.0,253.0,7.0,96.0,6.36519730008785,6.468447867262089,6.505753568567481,-0.0225250592235249,51.8512123079141,-0.425995631576822,43.783,1.49257698567646,77.6113548330535,8.37724182617426,4.984641676466111,13.1404887207727,1.2947480424438897,1.41987910102436,0.410813000504286,0.267160005735613,0.8709146199995791,1.91137832893565,4.8058758430304405,0.206528231870591,0.890451097770402,0.0886861940405749,3.4891539404041296,4.78707517455283
363,5    ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,5    ,0,161753.0,39520.0,6732.5,7102294152.72322,1.8018641386206897,186.984438259109,1119044.0,20.6212862643493,74567883206.6935,144703.0,6274763.0,5253450.0,71.52809065,58848218900.0,12.0063478031448,57.5313635474014,51.4710395673816,21.5127630295326,35275780297.5472,43865432800.0,0.343441109080018,92.466119264853,-100.0,2.77622350049076,53340.147655778,2.0,7.0,6.0,7.0,324.0,5.2,93.0,6.2011259806773795,7.25346926944464,8.26403852588818,0.6874259602330061,51.0875294957337,0.5444805563078929,26.564,1.47905815735681,91.93924254316059,7.89314844812973,2.87890798532331,1.44587858322882,0.745899871831849,1.07714751714696,0.514479310015834,1.23083518058295,0.16760900870965398,3.1203589738660003,12.131189800534,3.43947772129246,1.55373926724574,1.0162615078624102,0.7461759266145591,0.29917573840587897
365,5    ,0,806034.0,82672.0,2588.8,4719107000.0,54.36463487685079,100.475372556609,1854885.0,42.7878015602484,1075084337.86674,11090.0,1456523.0,1013400.0,11.97146835,919915200.0,10.784089656870199,55.1538574258819,48.787479924504396,57.9904575454556,-2077098504.1213,-2041164700.0,8.31517629127289,121.38302684983499,-236595300.0,10.200000398298801,1045.02162987002,3.0,6.0,4.0,7.0,6322.0,55.5,77.0,7.75816723359786,7.65946483124149,8.15369899890558,0.8754272804824541,50.807929380479,0.45591267214288794,47.81100000000001,0.9874355770597499,47.0195209844518,12.008723784257601,7.8666584009767195,40.969974535561796,0.427429925074616,1.3602496298289202,1.64229658642483,0.712089241952469,0.0017806957288354,0.588893818921038,9.54128013776278,4.46918515482358,4.61691025203242,0.21011905442846202,0.224566606954706,0.00012324272964627
366,5    ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,4    ,0,330792.0,69490.0,2003.4,492732940.01,9.61378750627662,74.26781902795759,1094698.0,49.2032935298472,386676451.784154,4451.0,840645.0,683230.0,15.13150901,1379071000.0,14.0373521733741,70.6810151217149,31.5557487591121,31.908183179907898,-852156248.764727,-1633441500.0,8.36751903049053,163.699908444785,-250845500.0,5.857329772515429,1207.36722750294,3.0,6.0,6.0,5.0,1303.0,26.6,78.0,6.86436563786206,6.65503928318895,6.8309553786962995,-1.30269168188126,52.7532961421295,-1.43445389743375,47.589,2.7131524165150296,45.136230446514205,5.09855168949407,1.78625917870011,49.488503310413506,1.8099029364378798,0.9210883681909791,0.36138194167156606,0.219919264493537,0.27671455357828,0.608613759778691,2.79060514293621,0.9382330543041301,0.871350763186581,0.9347727297261809,0.0050094296830060295,0.0494814163239851
368,4    ,0,15279888.0,1811570.0,4274.5,1896082770.0,0.6933649938113371,123.43693536545601,8865488.0,8.78198597925388,36310734618.7821,318488.0,30336607.0,10376381.0,4.688961526,191055630000000.0,7.815969023987139,65.2020174820134,30.258192241559,22.5939428928459,11999661267.3738,107263167320000.0,8.55072703186386,49.7559386591895,60927193519229.9,5.030873945016849,1222.9117828430801,2.0,7.0,6.0,6.0,174202.0,49.5,71.0,9.07960823111771,8.249300125567501,7.34030056374726,1.3821527425469398,49.8370077684313,-0.0513295933582138,54.855,8.15216026517959,67.750141009897,11.7213166901685,20.0784650291847,2.02766590737152,1.8820971045892099,0.7839084070277751,2.5110676338932203,4.516577637286719,0.45007727074977005,3.02215797012648,9.49879446153616,16.318687735378802,1.44183060079215,4.39195461814186,1.3158939243916101,0.0278138221238491
369,4    ,0,436700.0,62196.0,2426.2,591016370.929425,4.11191333388708,36.3869380667567,721287.0,46.9386201241654,2020863044.1956198,16159.0,1536712.0,650455.0,28.81119148,2190231000.0,19.823369776730896,62.692343338584,39.0813534077938,33.034931067203004,-2235135943.80122,-1718149000.0,6.76220831510204,66.5418066614005,0.0,8.335546799992711,6351.08012547156,4.0,7.0,4.0,8.0,195.0,11.1,99.0,6.13995906207567,6.398557039499019,6.31351964817705,-1.09131295557421,54.1313985588364,-1.40244400773312,32.1,0.0990410277257733,78.2907525551551,19.144445663538303,1.4140021176551203,17.280874383183,0.19106723812655502,0.0444731013474962,0.190288788273224,0.0237400349528538,2.5648017813066404,0.4445455081845471,13.183715766869302,0.37203509778022403,0.579179821279417,0.0888476254193927,0.14907274404497303,3.35313984757715
370,4    ,0,10496782.0,1943950.0,3078.6,24916054094.0,3.2347270673944997,55.040295789500796,19109583.0,23.501139104531497,64201704095.8444,330441.0,38451135.0,18073238.0,16.52311382,928266575000.0,10.678027728091099,68.4257721184097,26.233685674828,22.6552416666722,-13549326599.3266,-152917700000.0,8.31070666267976,80.2551399999483,107820250000.0,4.2957142512237,7199.059665361991,2.0,6.0,6.0,6.0,43987.0,21.6,98.0,9.00110180201143,8.459959152080291,6.61598306782148,1.27461776678502,50.2824934371356,-0.0291794361212424,24.003,0.22516849726896498,83.39718158855709,11.5294408669706,10.4408800356788,0.46190269190501004,4.470885175075019,0.0953796880366899,0.522183847831972,0.00909460351811048,0.602492369397334,0.0769355740727265,0.9822841360566379,0.606016299018194,0.0763140950810283,0.243688379866733,0.008492410303644629,1.07230334843692
371,4    ,0,100715.0,20140.0,5826.1,763100000.0,2.2137945014152,99.156504468719,0.0,0.0,8899759427.76433,17310.0,1848637.0,994444.0,49.85736331,5164911900.0,18.664287045716602,54.174789082550795,54.9662359275651,28.605560716799804,-497969606.37767804,-399770000.0,3.3160851682659103,86.4944863469937,0.0,4.35179553862588,17260.901513817298,4.0,7.0,4.0,8.0,65.0,4.4,94.0,7.24475872695977,6.9056002321177195,7.41914108601295,0.0640662022616923,51.2280867376274,0.250449173461292,49.407,0.48147331313288794,86.09396740115791,12.7588808370027,1.38857854465166,9.66513224366888,0.652781854426367,0.48074523629447496,0.323743412198383,0.24789954576293902,1.1471517618394098,1.4718476964046698,24.4027797220926,0.386877591515609,1.40073027763406,0.274329040765851,0.27154874405719,3.70612236703383
372,3    ,0,5686503.0,446300.0,1512.1,787053818.994982,1.31998382057292,67.6210732691015,3278241.0,19.878767835001103,16646738062.0332,41526.0,9336878.0,1308569.0,4.382961178,94675551800.0,17.905082975738896,56.542060436909104,28.1075991337609,30.934191793268297,-3208676014.88498,-28454538900.0,1.2192211072938601,93.939783184011,100.00009,4.79701836216324,1948.8122747998102,2.0,6.0,6.0,6.0,23040.0,42.1,97.0,8.472498660212981,7.4830741331348705,6.763631432124231,1.1174058242887202,50.57647483267329,0.39903100056756297,45.356,8.96486832069967,72.75375677757191,22.507136507558698,5.15704691966827,9.93740412407767,4.79482684657509,4.40339786401213,0.8033473647733921,1.81451125246432,0.335708850857217,3.3474878325739996,13.3110171543971,0.8205968484661609,2.6964595053151696,4.3429555717211406,2.62941907629516,1.20941142831851
373,3    ,0,706925.0,743532.0,5657.5,6847694629.77351,6.9021948533168604,21.48364562655,5977798.0,42.9221878734188,15997302703.2349,86140.0,9261385.0,3345102.0,20.68933782,6628735689300.0,10.9617135122447,59.388259475612706,39.8023703887306,19.7789495877935,9793134691.97578,5969209388800.0,7.84948204386795,64.8762015909479,0.0,7.2095397094503495,6210.828324871651,2.0,6.0,6.0,6.0,1991.0,9.3,93.0,7.496924616532411,7.676771530502321,7.74935937511032,1.09675505440437,50.538930080352294,-0.9503633906388579,12.812999999999999,0.029014456572167998,41.475900139306795,54.1937481371554,11.7105459439992,0.51943314385927,37.1767963383114,0.0191063138485126,0.7043052243689508,4.0635611727681,4.33035172353786,0.509633305815354,34.3110977944477,12.1087074895222,0.34593911397716304,1.50481003375795,0.252784331704955,0.7941641575486809
374,3    ,0,878500.0,62680.0,3254.9,796133753.227725,3.51495008140278,53.878031269942596,536379.0,23.8318112041445,3593962685.87846,11224.0,3051160.0,820039.0,24.60171862,3495493300.0,19.1662801829533,65.1894794263282,47.346681267099505,22.681487982373902,-1593931693.98907,-1283433800.0,2.68824543476889,74.31917725967321,0.0,6.55008302748837,6706.966998439279,4.0,7.0,4.0,8.0,225.0,9.3,94.0,6.0879916846403095,6.670321324040691,6.913719292442111,-1.1229912748324298,53.4656859265569,-0.849725231946659,33.354,0.17878141846238396,68.3822377765361,31.6102696140515,2.81662651274948,27.724105397223703,0.47050192127736407,0.18656044063299398,0.322277794031492,0.0901975481364189,0.007492609412369891,0.137140634045113,19.421659306509603,0.33094660218921,0.10778335598280199,0.31422196329784,0.135929217991853,0.15038559205207902
375,3    ,0,2382869.0,386850.0,1206.0,8700000.0,0.14985535341197598,33.0296264702081,1444905.0,32.9742441669405,234290935.494091,4269.0,425745.0,317000.0,2.4974302859999997,1219212100.0,21.00062760111,81.5902681108635,34.469799013311,4.50911485713514,-412198100.0,-412198100.0,7.61152463680969,54.4648010478304,0.0,-5.807538303469401,454.360665390936,2.0,6.0,7.0,6.0,26686.0,99.0,65.0,8.6527427760936,6.295773697425999,4.738406393998599,1.13032327090155,51.1445975677253,1.4122689429583302,65.706,3.91768194738719,19.213656216256602,7.297781651450889,3.7999758220763904,0.0885176416738201,1.59563451547775,1.07683977290913,0.736813899313792,63.95595676325971,9.53260536903286,1.8368571675335,16.302408375466303,12.5808267770349,1.21987659463803,0.419471916925695,43.8563081136125,0.23238367405635502
376,3    ,0,319218.0,30280.0,9184.9,44415185590.2333,11.9754593655047,344.15908190224604,1857001.0,18.3055749859825,13990820347.1696,154218.0,9131705.0,4801000.0,45.98228691,65821700000.0,22.0352595219189,50.767832967539206,70.3699698839145,22.4948009914606,17439408989.3221,14045700000.0,1.9806005145896999,89.6528301608473,0.0,3.6346806722403104,35589.6891168402,3.0,6.0,6.0,6.0,504.0,5.2,95.0,6.0551582215373,6.5803569171540595,7.22339201435084,0.432788248129175,50.9579663129747,-1.54396280190272,2.655,1.7893950455566103,86.95238362188542,13.019445344349698,4.47452859922437,2.86693618496073,1.7720157930438798,1.04184256982113,1.3481239549577901,1.5159982423418001,0.0281710337649109,1.8229554593472999,8.96668211896506,1.53373275763721,1.1834427934428402,1.90112031111451,1.00539531370065,0.586511291060244
377,3    ,0,463646.0,91500.0,2965.6,2496972202.86753,1.31984038608826,114.57771584699499,2727782.0,45.7217345275795,11684066777.281,127025.0,10571100.0,4238270.0,40.44875599,31302873000.0,20.543776403631,63.530671819194204,27.254387534597804,24.1797573749359,-15615920039.7318,-12577062000.0,2.3960755704998595,87.9840777948985,0.0,1.8115836398045801,18045.588099483302,3.0,6.0,6.0,6.0,445.0,5.1,95.0,7.46474259889002,7.511464175830651,7.17885586421116,0.23912898961191698,51.6164868206192,-1.18936360531004,43.093,3.3701301666604,85.3060160403447,14.6864653660289,1.69382523114907,3.19292104006544,3.42734357830635,2.7970880818850694,0.60547182242466,2.9698156121983303,0.007518593626367221,1.57866751438661,8.453995222154749,1.02715779167383,1.16987799665681,0.121830212908614,3.94499374165569,0.922657940390774
378,3    ,0,260979.0,42390.0,2330.3,1086502852.96118,9.0097414508336,32.143194149563605,397774.0,42.3940000788678,1791730276.93787,7814.0,1255731.0,444031.0,33.33746269,1679133200.0,17.2969976174478,56.0401495438086,61.5182283428432,34.5391467786717,-949818136.6459631,-764603600.0,4.86740508788668,70.7009231880012,19877900.0,6.2947462252348,8850.46511484791,4.0,7.0,6.0,6.0,86.0,7.8,94.0,6.4136344568343695,6.578691225944071,6.25090822350112,-0.597820510395586,53.495349336923894,-0.18908694093754397,31.138,0.0558744545317038,81.36246953752949,18.6132426361698,4.32573292586466,13.332785647578799,0.403499871168967,0.0612134192038815,0.335925615181256,0.154085157172225,0.0242878263007045,0.31364117213956605,10.018893835855499,0.757752965632768,0.227590887097865,0.0919678436165828,0.11429146675844198,0.71256181296121
379,2    ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,2    ,0,89130.0,21640.0,3066.7,2946900000.0,2.1757165474353104,314.648798521257,2969418.0,47.68434293271871,27094383738.4106,34152.0,7221955.0,2896000.0,44.77182294,149611789200.0,24.645116786202802,55.5205525668974,39.1279585102396,19.7587209060809,102409638.55421701,459000000.0,0.48118244990760706,88.4868124166606,-343700.0,4.56971534176014,19892.059509394097,3.0,6.0,6.0,6.0,641.0,5.8,95.0,7.63433264215642,6.89618254390926,6.05493544846889,1.7676236415499398,50.680996724754,1.03305936344927,8.544,0.199264739848901,73.1440277665143,15.4655228308408,4.76507927953691,5.5426740323808,1.31310354208122,0.199264739848901,2.78800324045001,0.857397996542988,11.3904494026449,0.44418245840195,16.101159747751,4.31851268002129,0.44418245840195,2.8076173510327798,1.093711625157,4.23232414922676
